,key_bbref,yearID,gameNum,gameID,teamID,lgID,GP,startingPos,name_last,name_first
1107,priceda01,2015,0,NLS201507140,DET,AL,1,,price,david
1108,salech01,2015,0,NLS201507140,CHA,AL,0,,sale,chris
1109,santihe01,2015,0,NLS201507140,LAA,AL,0,,santiago,héctor
1110,teixema01,2015,0,NLS201507140,NYA,AL,1,,teixeira,mark
1111,vogtst01,2015,0,NLS201507140,OAK,AL,1,,vogt,stephen
1112,greinza01,2015,0,NLS201507140,LAN,NL,1,1,greinke,zack
1113,poseybu01,2015,0,NLS201507140,SFN,NL,1,2,posey,buster
1114,goldspa01,2015,0,NLS201507140,ARI,NL,1,3,goldschmidt,paul
1115,lemahdj01,2015,0,NLS201507140,COL,NL,1,4,lemahieu,dj
1116,frazito01,2015,0,NLS201507140,CIN,NL,1,5,frazier,todd
1117,peraljh01,2015,0,NLS201507140,SLN,NL,1,6,peralta,jhonny
1118,pederjo01,2015,0,NLS201507140,LAN,NL,1,7,pederson,joc
1119,mccutan01,2015,0,NLS201507140,PIT,NL,1,8,mccutchen,andrew
1120,harpebr03,2015,0,NLS201507140,WAS,NL,1,9,harper,bryce
1121,rizzoan01,2015,0,NLS201507140,CHN,NL,1,10,rizzo,anthony
1122,arenano01,2015,0,NLS201507140,COL,NL,1,,arenado,nolan
1123,braunry02,2015,0,NLS201507140,MIL,NL,1,,braun,ryan
1124,bryankr01,2015,0,NLS201507140,CHN,NL,1,,bryant,kris
1125,bumgama01,2015,0,NLS201507140,SFN,NL,1,,bumgarner,madison
1126,burneaj01,2015,0,NLS201507140,PIT,NL,0,,,
1127,chapmar01,2015,0,NLS201507140,CIN,NL,1,,chapman,aroldis
1128,colege01,2015,0,NLS201507140,PIT,NL,1,,cole,gerrit
1129,crawfbr01,2015,0,NLS201507140,SFN,NL,1,,crawford,brandon
1130,degroja01,2015,0,NLS201507140,NYN,NL,1,,degrom,jacob
1131,gonzaad01,2015,0,NLS201507140,LAN,NL,1,,gonzález,adrián
1132,gordode01,2015,0,NLS201507140,MIA,NL,0,,strange-gordon,dee
1133,grandya01,2015,0,NLS201507140,LAN,NL,1,,grandal,yasmani
1134,hollima01,2015,0,NLS201507140,SLN,NL,0,,holliday,matt
1135,kershcl01,2015,0,NLS201507140,LAN,NL,1,,kershaw,clayton
1136,martica04,2015,0,NLS201507140,SLN,NL,0,,martinez,carlos
1137,melanma01,2015,0,NLS201507140,PIT,NL,1,,melancon,mark
1138,millesh01,2015,0,NLS201507140,ATL,NL,0,,miller,shelby
1139,molinya01,2015,0,NLS201507140,SLN,NL,1,,molina,yadier
1140,panikjo01,2015,0,NLS201507140,SFN,NL,1,,panik,joe
1141,papeljo01,2015,0,NLS201507140,PHI,NL,0,,papelbon,jonathan
1142,polloaj01,2015,0,NLS201507140,ARI,NL,1,,pollock,aj
1143,rodrifr03,2015,0,NLS201507140,MIL,NL,1,,rodríguez,francisco
1144,rosentr01,2015,0,NLS201507140,SLN,NL,0,,rosenthal,trevor
1145,scherma01,2015,0,NLS201507140,WAS,NL,0,,scherzer,max
1146,stantmi03,2015,0,NLS201507140,MIA,NL,0,,stanton,giancarlo
1147,tulowtr01,2015,0,NLS201507140,COL,NL,1,,tulowitzki,troy
1148,uptonju01,2015,0,NLS201507140,SDN,NL,1,,upton,justin
1149,wachami01,2015,0,NLS201507140,SLN,NL,0,,wacha,michael
1150,salech01,2016,0,ALS201607120,CHA,AL,1,1,sale,chris
1151,perezsa02,2016,0,ALS201607120,KCA,AL,1,2,perez,salvador
1152,hosmeer01,2016,0,ALS201607120,KCA,AL,1,3,hosmer,eric
1153,altuvjo01,2016,0,ALS201607120,HOU,AL,1,4,altuve,jose
1154,machama01,2016,0,ALS201607120,BAL,AL,1,5,machado,manny
1155,bogaexa01,2016,0,ALS201607120,BOS,AL,1,6,bogaerts,xander
1156,bradlja02,2016,0,ALS201607120,BOS,AL,1,7,bradley,jackie
1157,troutmi01,2016,0,ALS201607120,LAA,AL,1,8,trout,mike
1158,bettsmo01,2016,0,ALS201607120,BOS,AL,1,9,betts,mookie
1159,ortizda01,2016,0,ALS201607120,BOS,AL,1,10,ortiz,david
1160,beltrca01,2016,0,ALS201607120,NYA,AL,1,,beltrán,carlos
1161,betande01,2016,0,ALS201607120,NYA,AL,1,,betances,dellin
1162,brachbr01,2016,0,ALS201607120,BAL,AL,0,,brach,brad
1163,brittza01,2016,0,ALS201607120,BAL,AL,1,,britton,zack
1164,cabremi01,2016,0,ALS201607120,DET,AL,1,,cabrera,miguel
1165,canoro01,2016,0,ALS201607120,SEA,AL,1,,canó,robinson
1166,colomal01,2016,0,ALS201607120,TBA,AL,0,,colomé,alex
1167,daviswa01,2016,0,ALS201607120,KCA,AL,0,,davis,wade
1168,desmoia01,2016,0,ALS201607120,TEX,AL,1,,desmond,ian
1169,donaljo02,2016,0,ALS201607120,TOR,AL,1,,donaldson,josh
1170,encared01,2016,0,ALS201607120,TOR,AL,1,,encarnación,edwin
1171,estrama01,2016,0,ALS201607120,TOR,AL,0,,estrada,marco
1172,hamelco01,2016,0,ALS201607120,TEX,AL,1,,hamels,cole
1173,harriwi02,2016,0,ALS201607120,HOU,AL,1,,harris,willie
1174,herreke01,2016,0,ALS201607120,KCA,AL,1,,herrera,kelvin
1175,kimbrcr01,2016,0,ALS201607120,BOS,AL,0,,kimbrel,craig
1176,klubeco01,2016,0,ALS201607120,CLE,AL,1,,kluber,corey
1177,lindofr01,2016,0,ALS201607120,CLE,AL,1,,lindor,francisco
1178,millean01,2016,0,ALS201607120,NYA,AL,1,,miller,andrew
1179,nunezed02,2016,0,ALS201607120,MIN,AL,1,,núñez,eduardo
1180,quintjo01,2016,0,ALS201607120,CHA,AL,1,,quintana,josé
1181,salazda01,2016,0,ALS201607120,CLE,AL,0,,salazar,danny
1182,sanchaa01,2016,0,ALS201607120,TOR,AL,1,,sanchez,aaron
1183,saundmi01,2016,0,ALS201607120,TOR,AL,1,,saunders,michael
1184,trumbma01,2016,0,ALS201607120,BAL,AL,1,,trumbo,mark
1185,vogtst01,2016,0,ALS201607120,OAK,AL,0,,vogt,stephen
1186,wietema01,2016,0,ALS201607120,BAL,AL,1,,wieters,matt
1187,wrighst01,2016,0,ALS201607120,BOS,AL,0,,wright,steven
1188,cuetojo01,2016,0,ALS201607120,SFN,NL,1,1,cueto,johnny
1189,poseybu01,2016,0,ALS201607120,SFN,NL,1,2,posey,buster
1190,rizzoan01,2016,0,ALS201607120,CHN,NL,1,3,rizzo,anthony
1191,zobribe01,2016,0,ALS201607120,CHN,NL,1,4,zobrist,ben
1192,bryankr01,2016,0,ALS201607120,CHN,NL,1,5,bryant,kris
1193,russead02,2016,0,ALS201607120,CHN,NL,1,6,russell,addison
1194,gonzaca01,2016,0,ALS201607120,COL,NL,1,7,gonzález,carlos
1195,ozunama01,2016,0,ALS201607120,MIA,NL,1,8,ozuna,marcell
1196,harpebr03,2016,0,ALS201607120,WAS,NL,1,9,harper,bryce
1197,myerswi01,2016,0,ALS201607120,SDN,NL,1,10,myers,wil
1198,arenano01,2016,0,ALS201607120,COL,NL,1,,arenado,nolan
1199,arrieja01,2016,0,ALS201607120,CHN,NL,0,,arrieta,jake
1200,beltbr01,2016,0,ALS201607120,SFN,NL,1,,belt,brandon
1201,bruceja01,2016,0,ALS201607120,CIN,NL,1,,bruce,jay
1202,bumgama01,2016,0,ALS201607120,SFN,NL,0,,bumgarner,madison
1203,carpema01,2016,0,ALS201607120,SLN,NL,0,,carpenter,matt
1204,cespeyo01,2016,0,ALS201607120,NYN,NL,0,,céspedes,yoenis
1205,colonba01,2016,0,ALS201607120,NYN,NL,0,,colon,bartolo
1206,diazal02,2016,0,ALS201607120,SLN,NL,1,,díaz,aledmys
1207,duvalad01,2016,0,ALS201607120,CIN,NL,1,,duvall,adam
1208,familje01,2016,0,ALS201607120,NYN,NL,0,,familia,jeurys
1209,fernajo02,2016,0,ALS201607120,MIA,NL,1,,fernández,josé
1210,fowlede01,2016,0,ALS201607120,CHN,NL,0,,fowler,dexter
1211,goldspa01,2016,0,ALS201607120,ARI,NL,1,,goldschmidt,paul
1212,herreod01,2016,0,ALS201607120,PHI,NL,1,,herrera,odúbel
1213,janseke01,2016,0,ALS201607120,LAN,NL,1,,jansen,kenley
1214,kershcl01,2016,0,ALS201607120,LAN,NL,0,,kershaw,clayton
1215,lestejo01,2016,0,ALS201607120,CHN,NL,1,,lester,jon
1216,lucrojo01,2016,0,ALS201607120,MIL,NL,1,,lucroy,jonathan
1217,martest01,2016,0,ALS201607120,PIT,NL,1,,marte,starling
1218,melanma01,2016,0,ALS201607120,PIT,NL,1,,melancon,mark
1219,murphda08,2016,0,ALS201607120,WAS,NL,1,,murphy,daniel
1220,pomerdr01,2016,0,ALS201607120,SDN,NL,1,,pomeranz,drew
1221,ramosaj01,2016,0,ALS201607120,MIA,NL,0,,ramos,aj
1222,ramoswi01,2016,0,ALS201607120,WAS,NL,1,,ramos,wilson
1223,rodnefe01,2016,0,ALS201607120,MIA,NL,1,,rodney,fernando
1224,scherma01,2016,0,ALS201607120,WAS,NL,1,,scherzer,max
1225,seageco01,2016,0,ALS201607120,LAN,NL,1,,seager,corey
1226,strasst01,2016,0,ALS201607120,WAS,NL,0,,strasburg,stephen
1227,syndeno01,2016,0,ALS201607120,NYN,NL,0,,syndergaard,noah
1228,teherju01,2016,0,ALS201607120,ATL,NL,1,,teheran,julio
1229,salech01,2017,0,NLS201707110,BOS,AL,1,1,sale,chris
1230,perezsa02,2017,0,NLS201707110,KCA,AL,1,2,perez,salvador
1231,smoakju01,2017,0,NLS201707110,TOR,AL,1,3,smoak,justin
1232,altuvjo01,2017,0,NLS201707110,HOU,AL,1,4,altuve,jose
1233,ramirjo01,2017,0,NLS201707110,CLE,AL,1,5,ramírez,josé
1234,correca01,2017,0,NLS201707110,HOU,AL,1,6,correa,carlos
1235,springe01,2017,0,NLS201707110,HOU,AL,1,7,springer,george
1236,bettsmo01,2017,0,NLS201707110,BOS,AL,1,8,betts,mookie
1237,judgeaa01,2017,0,NLS201707110,NYA,AL,1,9,judge,aaron
1238,dickeco01,2017,0,NLS201707110,TBA,AL,1,10,dickerson,corey
1239,alonsyo01,2017,0,NLS201707110,OAK,AL,1,,alonso,yonder
1240,archech01,2017,0,NLS201707110,TBA,AL,0,,archer,chris
1241,betande01,2017,0,NLS201707110,NYA,AL,1,,betances,dellin
1242,brantmi02,2017,0,NLS201707110,CLE,AL,1,,brantley,michael
1243,canoro01,2017,0,NLS201707110,SEA,AL,1,,canó,robinson
1244,castrst01,2017,0,NLS201707110,NYA,AL,0,,castro,starlin
1245,cruzne02,2017,0,NLS201707110,SEA,AL,1,,cruz,nelson
1246,darviyu01,2017,0,NLS201707110,TEX,AL,0,,darvish,yu
1247,devench02,2017,0,NLS201707110,HOU,AL,1,,devenski,chris
1248,fulmemi01,2017,0,NLS201707110,DET,AL,0,,fulmer,michael
1249,garciav01,2017,0,NLS201707110,CHA,AL,1,,garcía,avisaíl
1250,keuchda01,2017,0,NLS201707110,HOU,AL,0,,keuchel,dallas
1251,kimbrcr01,2017,0,NLS201707110,BOS,AL,1,,kimbrel,craig
1252,kintzbr01,2017,0,NLS201707110,MIN,AL,1,,kintzler,brandon
1253,klubeco01,2017,0,NLS201707110,CLE,AL,0,,kluber,corey
1254,lindofr01,2017,0,NLS201707110,CLE,AL,1,,lindor,francisco
1255,mcculla02,2017,0,NLS201707110,HOU,AL,0,,mccullers,lance
1256,millean01,2017,0,NLS201707110,CLE,AL,1,,miller,andrew
1257,moustmi01,2017,0,NLS201707110,KCA,AL,1,,moustakas,mike
1258,osunaro01,2017,0,NLS201707110,TOR,AL,1,,osuna,roberto
1259,sanchga02,2017,0,NLS201707110,NYA,AL,1,,sánchez,gary
1260,sanomi01,2017,0,NLS201707110,MIN,AL,1,,sanó,miguel
1261,santaer01,2017,0,NLS201707110,MIN,AL,1,,santana,ervin
1262,schoojo01,2017,0,NLS201707110,BAL,AL,1,,schoop,jonathan
1263,severlu01,2017,0,NLS201707110,NYA,AL,0,,severino,luis
1264,troutmi01,2017,0,NLS201707110,LAA,AL,0,,trout,mike
1265,uptonju01,2017,0,NLS201707110,DET,AL,1,,upton,justin
1266,vargaja01,2017,0,NLS201707110,KCA,AL,1,,vargas,jason
1267,scherma01,2017,0,NLS201707110,WAS,NL,1,1,scherzer,max
1268,poseybu01,2017,0,NLS201707110,SFN,NL,1,2,posey,buster
1269,zimmery01,2017,0,NLS201707110,WAS,NL,1,3,zimmerman,ryan
1270,murphda08,2017,0,NLS201707110,WAS,NL,1,4,murphy,daniel
1271,arenano01,2017,0,NLS201707110,COL,NL,1,5,arenado,nolan
1272,cozarza01,2017,0,NLS201707110,CIN,NL,1,6,cozart,zack
1273,ozunama01,2017,0,NLS201707110,MIA,NL,1,7,ozuna,marcell
1274,blackch02,2017,0,NLS201707110,COL,NL,1,8,blackmon,charlie
1275,harpebr03,2017,0,NLS201707110,WAS,NL,1,9,harper,bryce
1276,stantmi03,2017,0,NLS201707110,MIA,NL,1,10,stanton,giancarlo
1277,bellico01,2017,0,NLS201707110,LAN,NL,1,,bellinger,cody
1278,confomi01,2017,0,NLS201707110,NYN,NL,1,,conforto,michael
1279,daviswa01,2017,0,NLS201707110,CHN,NL,1,,davis,wade
1280,goldspa01,2017,0,NLS201707110,ARI,NL,1,,goldschmidt,paul
1281,greinza01,2017,0,NLS201707110,ARI,NL,1,,greinke,zack
1282,handbr01,2017,0,NLS201707110,SDN,NL,1,,hand,brad
1283,harrijo05,2017,0,NLS201707110,PIT,NL,1,,harrison,josh
1284,hollagr01,2017,0,NLS201707110,COL,NL,1,,holland,greg
1285,inciaen01,2017,0,NLS201707110,ATL,NL,1,,inciarte,ender
1286,janseke01,2017,0,NLS201707110,LAN,NL,1,,jansen,kenley
1287,kershcl01,2017,0,NLS201707110,LAN,NL,0,,kershaw,clayton
1288,knebeco01,2017,0,NLS201707110,MIL,NL,0,,knebel,corey
1289,lambja01,2017,0,NLS201707110,ARI,NL,1,,lamb,jake
1290,lemahdj01,2017,0,NLS201707110,COL,NL,0,,lemahieu,dj
1291,martica04,2017,0,NLS201707110,SLN,NL,1,,martinez,carlos
1292,molinya01,2017,0,NLS201707110,SLN,NL,1,,molina,yadier
1293,neshepa01,2017,0,NLS201707110,PHI,NL,1,,neshek,pat
1294,rayro02,2017,0,NLS201707110,ARI,NL,0,,ray,robbie
1295,seageco01,2017,0,NLS201707110,LAN,NL,1,,seager,corey
1296,strasst01,2017,0,NLS201707110,WAS,NL,0,,strasburg,stephen
1297,turneju01,2017,0,NLS201707110,LAN,NL,1,,turner,justin
1298,vottojo01,2017,0,NLS201707110,CIN,NL,1,,votto,joey
1299,woodal02,2017,0,NLS201707110,LAN,NL,1,,wood,alex
1300,salech01,2018,0,NLS201807170,BOS,AL,1,1,sale,chris
1301,perezsa02,2018,0,NLS201807170,KCA,AL,1,2,perez,salvador
1302,abreujo02,2018,0,NLS201807170,CHA,AL,1,3,abreu,josé
1303,altuvjo01,2018,0,NLS201807170,HOU,AL,1,4,altuve,jose
1304,ramirjo01,2018,0,NLS201807170,CLE,AL,1,5,ramírez,josé
1305,machama01,2018,0,NLS201807170,BAL,AL,1,6,machado,manny
1306,judgeaa01,2018,0,NLS201807170,NYA,AL,1,7,judge,aaron
1307,troutmi01,2018,0,NLS201807170,LAA,AL,1,8,trout,mike
1308,bettsmo01,2018,0,NLS201807170,BOS,AL,1,9,betts,mookie
1309,martijd02,2018,0,NLS201807170,BOS,AL,1,10,martinez,j. d.
1310,bauertr01,2018,0,NLS201807170,CLE,AL,0,,bauer,trevor
1311,berrijo01,2018,0,NLS201807170,MIN,AL,1,,berríos,josé
1312,brantmi02,2018,0,NLS201807170,CLE,AL,1,,brantley,michael
1313,bregmal01,2018,0,NLS201807170,HOU,AL,1,,bregman,alex
1314,chapmar01,2018,0,NLS201807170,NYA,AL,0,,chapman,aroldis
1315,choosh01,2018,0,NLS201807170,TEX,AL,1,,choo,shin-soo
1316,colege01,2018,0,NLS201807170,HOU,AL,0,,cole,gerrit
1317,cruzne02,2018,0,NLS201807170,SEA,AL,1,,cruz,nelson
1318,diazed04,2018,0,NLS201807170,SEA,AL,1,,díaz,edwin
1319,gomesya01,2018,0,NLS201807170,CLE,AL,1,,gomes,yan
1320,hanigmi01,2018,0,NLS201807170,SEA,AL,1,,haniger,mitch
1321,happja01,2018,0,NLS201807170,TOR,AL,1,,happ,j. a.
1322,jimenjo02,2018,0,NLS201807170,DET,AL,1,,jiménez,joe
1323,kimbrcr01,2018,0,NLS201807170,BOS,AL,0,,kimbrel,craig
1324,klubeco01,2018,0,NLS201807170,CLE,AL,0,,kluber,corey
1325,lindofr01,2018,0,NLS201807170,CLE,AL,1,,lindor,francisco
1326,lowrije01,2018,0,NLS201807170,OAK,AL,1,,lowrie,jed
1327,morelmi01,2018,0,NLS201807170,BOS,AL,1,,moreland,mitch
1328,mortoch02,2018,0,NLS201807170,HOU,AL,1,,morton,charlie
1329,ramoswi01,2018,0,NLS201807170,TBA,AL,0,,ramos,wilson
1330,segurje01,2018,0,NLS201807170,SEA,AL,1,,segura,jean
1331,severlu01,2018,0,NLS201807170,NYA,AL,1,,severino,luis
1332,snellbl01,2018,0,NLS201807170,TBA,AL,1,,snell,blake
1333,springe01,2018,0,NLS201807170,HOU,AL,1,,springer,george
1334,torregl01,2018,0,NLS201807170,NYA,AL,0,,torres,gleyber
1335,treinbl01,2018,0,NLS201807170,OAK,AL,1,,treinen,blake
1336,verlaju01,2018,0,NLS201807170,HOU,AL,0,,verlander,justin
1337,scherma01,2018,0,NLS201807170,WAS,NL,1,1,scherzer,max
1338,contrwi01,2018,0,NLS201807170,CHN,NL,1,2,contreras,willson
1339,freemfr01,2018,0,NLS201807170,ATL,NL,1,3,freeman,freddie
1340,baezja01,2018,0,NLS201807170,CHN,NL,1,4,báez,javier
1341,arenano01,2018,0,NLS201807170,COL,NL,1,5,arenado,nolan
1342,crawfbr01,2018,0,NLS201807170,SFN,NL,1,6,crawford,brandon
1343,kempma01,2018,0,NLS201807170,LAN,NL,1,7,kemp,matt
1344,harpebr03,2018,0,NLS201807170,WAS,NL,1,8,harper,bryce
1345,markani01,2018,0,NLS201807170,ATL,NL,1,9,markakis,nick
1346,goldspa01,2018,0,NLS201807170,ARI,NL,1,10,goldschmidt,paul
1347,aguilje01,2018,0,NLS201807170,MIL,NL,1,,aguilar,jesús
1348,albieoz01,2018,0,NLS201807170,ATL,NL,1,,albies,ozzie
1349,blackch02,2018,0,NLS201807170,COL,NL,1,,blackmon,charlie
1350,cainlo01,2018,0,NLS201807170,MIL,NL,1,,cain,lorenzo
1351,corbipa01,2018,0,NLS201807170,ARI,NL,0,,corbin,patrick
1352,degroja01,2018,0,NLS201807170,NYN,NL,1,,degrom,jacob
1353,doolise01,2018,0,NLS201807170,WAS,NL,0,,doolittle,sean
1354,foltymi01,2018,0,NLS201807170,ATL,NL,1,,foltynewicz,mike
1355,gennesc01,2018,0,NLS201807170,CIN,NL,1,,gennett,scooter
1356,haderjo01,2018,0,NLS201807170,MIL,NL,1,,hader,josh
1357,handbr01,2018,0,NLS201807170,SDN,NL,1,,hand,brad
1358,janseke01,2018,0,NLS201807170,LAN,NL,0,,jansen,kenley
1359,jeffrje01,2018,0,NLS201807170,MIL,NL,1,,jeffress,jeremy
1360,lestejo01,2018,0,NLS201807170,CHN,NL,0,,lester,jon
1361,mikolmi01,2018,0,NLS201807170,SLN,NL,0,,mikolas,miles
1362,molinya01,2018,0,NLS201807170,SLN,NL,1,,molina,yadier
1363,nolaaa01,2018,0,NLS201807170,PHI,NL,1,,nola,aaron
1364,poseybu01,2018,0,NLS201807170,SFN,NL,0,,posey,buster
1365,realmjt01,2018,0,NLS201807170,MIA,NL,1,,realmuto,j. t.
1366,riverfe01,2018,0,NLS201807170,PIT,NL,1,,vázquez,felipe
1367,storytr01,2018,0,NLS201807170,COL,NL,1,,story,trevor
1368,stripro01,2018,0,NLS201807170,LAN,NL,1,,stripling,ross
1369,suareeu01,2018,0,NLS201807170,CIN,NL,1,,suárez,eugenio
1370,vottojo01,2018,0,NLS201807170,CIN,NL,1,,votto,joey
1371,yelicch01,2018,0,NLS201807170,MIL,NL,1,,yelich,christian
1372,verlaju01,2019,0,ALS201907090,HOU,AL,1,1,verlander,justin
1373,sanchga02,2019,0,ALS201907090,NYA,AL,1,2,sánchez,gary
1374,santaca01,2019,0,ALS201907090,CLE,AL,1,3,santana,carlos
1375,lemahdj01,2019,0,ALS201907090,NYA,AL,1,4,lemahieu,dj
1376,bregmal01,2019,0,ALS201907090,HOU,AL,1,5,bregman,alex
1377,polanjo01,2019,0,ALS201907090,MIN,AL,1,6,polanco,jorge
1378,brantmi02,2019,0,ALS201907090,HOU,AL,1,7,brantley,michael
1379,troutmi01,2019,0,ALS201907090,LAA,AL,1,8,trout,mike
1380,springe01,2019,0,ALS201907090,HOU,AL,1,9,springer,george
1381,martijd02,2019,0,ALS201907090,BOS,AL,1,10,martinez,j. d.
1382,abreujo02,2019,0,ALS201907090,CHA,AL,1,,abreu,josé
1383,berrijo01,2019,0,ALS201907090,MIN,AL,1,,berríos,josé
1384,bettsmo01,2019,0,ALS201907090,BOS,AL,1,,betts,mookie
1385,biebesh01,2019,0,ALS201907090,CLE,AL,1,,bieber,shane
1386,bogaexa01,2019,0,ALS201907090,BOS,AL,1,,bogaerts,xander
1387,chapmar01,2019,0,ALS201907090,NYA,AL,1,,chapman,aroldis
1388,chapmma01,2019,0,ALS201907090,OAK,AL,1,,chapman,matt
1389,colege01,2019,0,ALS201907090,HOU,AL,0,,cole,gerrit
1390,gallojo01,2019,0,ALS201907090,TEX,AL,1,,gallo,joey
1391,giolilu01,2019,0,ALS201907090,CHA,AL,1,,giolito,lucas
1392,greensh02,2019,0,ALS201907090,DET,AL,1,,greene,shane
1393,handbr01,2019,0,ALS201907090,CLE,AL,1,,hand,brad
1394,hendrli01,2019,0,ALS201907090,OAK,AL,1,,hendriks,liam
1395,lasteto01,2019,0,ALS201907090,LAA,AL,0,,la stella,tommy
1396,lindofr01,2019,0,ALS201907090,CLE,AL,1,,lindor,francisco
1397,lowebr01,2019,0,ALS201907090,TBA,AL,0,,lowe,brandon
1398,mccanja02,2019,0,ALS201907090,CHA,AL,1,,mccann,james
1399,meadoau01,2019,0,ALS201907090,TBA,AL,1,,meadows,austin
1400,meansjo01,2019,0,ALS201907090,BAL,AL,0,,means,john
1401,merriwh01,2019,0,ALS201907090,KCA,AL,1,,merrifield,whit
1402,mortoch02,2019,0,ALS201907090,TBA,AL,0,,morton,charlie
1403,odorija01,2019,0,ALS201907090,MIN,AL,0,,odorizzi,jake
1404,pencehu01,2019,0,ALS201907090,TEX,AL,0,,pence,hunter
1405,pressry01,2019,0,ALS201907090,HOU,AL,0,,pressly,ryan
1406,tanakma01,2019,0,ALS201907090,NYA,AL,1,,tanaka,masahiro
1407,torregl01,2019,0,ALS201907090,NYA,AL,1,,torres,gleyber
1408,vogelda01,2019,0,ALS201907090,SEA,AL,1,,vogelbach,dan
1409,ryuhy01,2019,0,ALS201907090,LAN,NL,1,1,ryu,hyun jin
1410,contrwi01,2019,0,ALS201907090,CHN,NL,1,2,contreras,willson
1411,freemfr01,2019,0,ALS201907090,ATL,NL,1,3,freeman,freddie
1412,marteke01,2019,0,ALS201907090,ARI,NL,1,4,marte,ketel
1413,arenano01,2019,0,ALS201907090,COL,NL,1,5,arenado,nolan
1414,baezja01,2019,0,ALS201907090,CHN,NL,1,6,báez,javier
1415,yelicch01,2019,0,ALS201907090,MIL,NL,1,7,yelich,christian
1416,acunaro01,2019,0,ALS201907090,ATL,NL,1,8,acuña,ronald
1417,bellico01,2019,0,ALS201907090,LAN,NL,1,9,bellinger,cody
1418,belljo02,2019,0,ALS201907090,PIT,NL,1,10,bell,josh
1419,alcansa01,2019,0,ALS201907090,MIA,NL,1,,alcantara,sandy
1420,alonspe01,2019,0,ALS201907090,NYN,NL,1,,alonso,pete
1421,blackch02,2019,0,ALS201907090,COL,NL,1,,blackmon,charlie
1422,bryankr01,2019,0,ALS201907090,CHN,NL,1,,bryant,kris
1423,buehlwa01,2019,0,ALS201907090,LAN,NL,1,,buehler,walker
1424,castilu02,2019,0,ALS201907090,CIN,NL,1,,castillo,luis
1425,dahlda01,2019,0,ALS201907090,COL,NL,1,,dahl,david
1426,degroja01,2019,0,ALS201907090,NYN,NL,1,,degrom,jacob
1427,dejonpa01,2019,0,ALS201907090,SLN,NL,1,,dejong,paul
1428,grandya01,2019,0,ALS201907090,MIL,NL,1,,grandal,yasmani
1429,grayso01,2019,0,ALS201907090,CIN,NL,0,,gray,sonny
1430,haderjo01,2019,0,ALS201907090,MIL,NL,0,,hader,josh
1431,kershcl01,2019,0,ALS201907090,LAN,NL,1,,kershaw,clayton
1432,mcneije01,2019,0,ALS201907090,NYN,NL,1,,mcneil,jeff
1433,moustmi01,2019,0,ALS201907090,MIL,NL,1,,moustakas,mike
1434,muncyma01,2019,0,ALS201907090,LAN,NL,1,,muncy,max
1435,realmjt01,2019,0,ALS201907090,PHI,NL,1,,realmuto,j. t.
1436,rendoan01,2019,0,ALS201907090,WAS,NL,0,,rendon,anthony
1437,riverfe01,2019,0,ALS201907090,PIT,NL,0,,vázquez,felipe
1438,scherma01,2019,0,ALS201907090,WAS,NL,0,,scherzer,max
1439,smithwi04,2019,0,ALS201907090,SFN,NL,1,,smith,will
1440,sorokmi01,2019,0,ALS201907090,ATL,NL,1,,soroka,michael
1441,storytr01,2019,0,ALS201907090,COL,NL,1,,story,trevor
1442,woodrbr01,2019,0,ALS201907090,MIL,NL,1,,woodruff,brandon
1443,yateski01,2019,0,ALS201907090,SDN,NL,0,,yates,kirby
